"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_1","fielder_2_1","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","barrel"
"SI",2020-09-23,99.4,-2.98,5.1,"Castro, Miguel",621563,612434,NA,"ball",NA,NA,NA,NA,11,"Joey Wendle strikes out on a foul tip.","R","L","R","NYM","TB","B",NA,NA,0,0,2020,-1.71,0.8,-2.13,2.48,NA,NA,NA,0,7,"Top",NA,NA,NA,NA,467092,NA,NA,6.35840318378465,-144.545587328019,-3.63217694185337,-25.4426014401653,34.7716427724814,-20.3155728993478,3.28,1.59,NA,NA,NA,99.4,2429,6.4,631218,612434,467092,624413,429664,453943,665926,642086,607043,643446,-2.98,NA,NA,NA,NA,NA,NA,NA,46,1,"Sinker",2,4,4,2,4,2,4,2,"Standard","Standard",247,0,0.041,NA
"SL",2020-09-21,87.3,-2.57,5.04,"Castro, Miguel",663993,612434,"strikeout","swinging_strike",NA,NA,NA,NA,14,"Nate Lowe strikes out swinging.","R","L","R","NYM","TB","S",2,NA,0,2,2020,-0.05,0.49,0.93,2.04,NA,668227,642715,2,8,"Top",NA,NA,NA,NA,467092,NA,NA,8.54670203998921,-126.904887878933,-2.04476929988056,-2.30878620058902,26.5675686127505,-26.7125481410505,3.55,1.63,NA,NA,NA,87.5,2886,6.5,631216,612434,467092,642086,429664,605204,642708,643446,628338,607043,-2.57,NA,NA,0,1,0,0,NA,59,3,"Slider",1,2,2,1,2,1,2,1,"Standard","Standard",236,0.043,-0.272,NA
"SI",2020-09-21,98.5,-2.48,5.14,"Castro, Miguel",663993,612434,NA,"foul",NA,NA,NA,NA,2,"Nate Lowe strikes out swinging.","R","L","R","NYM","TB","S",NA,NA,0,1,2020,-1.5,1.28,-0.17,3.53,NA,668227,642715,2,8,"Top",NA,NA,NA,NA,467092,NA,NA,9.8081566375741,-142.979575178259,-1.79649381111544,-22.9468622498047,37.3550367623609,-14.5395740056113,3.55,1.63,NA,NA,NA,98.3,2401,6.6,631216,612434,467092,642086,429664,605204,642708,643446,628338,607043,-2.48,NA,NA,NA,NA,NA,NA,NA,59,2,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",235,0,-0.116,NA
"SI",2020-09-21,99.2,-2.38,5.11,"Castro, Miguel",663993,612434,NA,"foul",NA,NA,NA,NA,8,"Nate Lowe strikes out swinging.","R","L","R","NYM","TB","S",NA,NA,0,0,2020,-1.77,0.87,-0.12,2.03,NA,668227,642715,2,8,"Top",NA,NA,NA,NA,467092,NA,NA,10.3722360741264,-143.895736507776,-5.02125708151363,-27.1037083121044,36.3660889374029,-19.0167610844019,3.55,1.63,209,73.7,49,99.2,2245,6.7,631216,612434,467092,642086,429664,605204,642708,643446,628338,607043,-2.38,NA,NA,NA,NA,NA,NA,NA,59,1,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",238,0,-0.086,NA
"CH",2020-09-21,90.4,-2.46,4.92,"Castro, Miguel",642715,612434,"walk","blocked_ball",NA,NA,NA,NA,14,"Willy Adames walks.","R","R","R","NYM","TB","B",NA,NA,3,2,2020,-0.05,0.18,2.13,0.43,NA,668227,NA,2,8,"Top",NA,NA,NA,NA,467092,NA,NA,11.5712822678863,-131.050706658057,-5.55148459404787,-3.24476200315743,30.2831821963583,-29.0035149918785,3.48,1.67,NA,NA,NA,90.1,2891,6.6,631216,612434,467092,642086,429664,605204,642708,643446,628338,607043,-2.46,NA,NA,0.7,1,0,0,NA,58,6,"Changeup",1,2,2,1,2,1,2,1,"Standard","Standard",14,-0.006,0.144,NA
"SI",2020-09-21,99.8,-2.28,5,"Castro, Miguel",642715,612434,NA,"swinging_strike",NA,NA,NA,NA,6,"Willy Adames walks.","R","R","R","NYM","TB","S",NA,NA,3,1,2020,-1.69,1.1,0.44,2.62,NA,668227,NA,2,8,"Top",NA,NA,NA,NA,467092,NA,NA,11.5142579407362,-144.835174194543,-3.72641777266032,-26.5599838795744,36.234441179123,-16.0280319462748,3.48,1.67,NA,NA,NA,99.9,2470,6.7,631216,612434,467092,642086,429664,605204,642708,643446,628338,607043,-2.28,NA,NA,NA,NA,NA,NA,NA,58,5,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",246,0,-0.078,NA
"SI",2020-09-21,98.5,-2.32,5.1,"Castro, Miguel",642715,612434,NA,"ball",NA,NA,NA,NA,13,"Willy Adames walks.","R","R","R","NYM","TB","B",NA,NA,2,1,2020,-1.44,1.29,-0.32,1.46,NA,668227,NA,2,8,"Top",NA,NA,NA,NA,467092,NA,NA,8.82952333936502,-142.899426522185,-7.37875022072807,-21.8301850862686,36.0257943746949,-12.9139632325901,3.42,1.67,NA,NA,NA,98.5,2474,6.7,631216,612434,467092,642086,429664,605204,642708,643446,628338,607043,-2.32,NA,NA,NA,NA,NA,NA,NA,58,4,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",240,0,0.066,NA
"SI",2020-09-21,99.3,-2.17,4.99,"Castro, Miguel",642715,612434,NA,"foul",NA,NA,NA,NA,4,"Willy Adames walks.","R","R","R","NYM","TB","S",NA,NA,2,0,2020,-1.78,0.64,-0.5,2.45,NA,668227,NA,2,8,"Top",NA,NA,NA,NA,467092,NA,NA,8.79007523213628,-144.31202139351,-3.02285751446053,-26.9605313419214,35.3723256168423,-22.7747000720294,3.48,1.67,NA,NA,NA,99.7,2321,6.7,631216,612434,467092,642086,429664,605204,642708,643446,628338,607043,-2.17,NA,NA,NA,NA,NA,NA,NA,58,3,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",243,0,-0.078,NA
"SI",2020-09-21,98.1,-2.14,5.04,"Castro, Miguel",642715,612434,NA,"ball",NA,NA,NA,NA,13,"Willy Adames walks.","R","R","R","NYM","TB","B",NA,NA,1,0,2020,-1.77,1.17,-1,1.7,NA,668227,NA,2,8,"Top",NA,NA,NA,NA,467092,NA,NA,7.23767338507492,-142.53137980672,-6.2130806556986,-25.8385488080028,36.1760314056794,-14.999659921136,3.5,1.67,NA,NA,NA,98,2456,6.6,631216,612434,467092,642086,429664,605204,642708,643446,628338,607043,-2.14,NA,NA,NA,NA,NA,NA,NA,58,2,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",238,0,0.06,NA
"SL",2020-09-21,89.5,-2.18,5.03,"Castro, Miguel",642715,612434,NA,"ball",NA,NA,NA,NA,14,"Willy Adames walks.","R","R","R","NYM","TB","B",NA,NA,0,0,2020,0.28,0.46,1.46,1.22,NA,668227,NA,2,8,"Top",NA,NA,NA,NA,467092,NA,NA,8.46503721765098,-130.077072836856,-4.371951084512,1.305973461068,28.3044556445936,-26.2360076603702,3.41,1.67,NA,NA,NA,90.1,3018,6.8,631216,612434,467092,642086,429664,605204,642708,643446,628338,607043,-2.18,NA,NA,NA,NA,NA,NA,NA,58,1,"Slider",1,2,2,1,2,1,2,1,"Standard","Standard",210,0,0.04,NA
"SI",2020-09-21,99.5,-2.52,5.13,"Castro, Miguel",664040,612434,"strikeout","swinging_strike",NA,NA,NA,NA,4,"Brandon Lowe strikes out swinging.","R","L","R","NYM","TB","S",2,NA,1,2,2020,-1.73,1.01,-0.48,2.48,NA,668227,NA,1,8,"Top",NA,NA,NA,NA,467092,NA,NA,9.71472035880314,-144.451843096122,-4.20473235573244,-26.5075965182433,36.12835068231,-17.2764117415858,3.18,1.46,NA,NA,NA,99.7,2446,6.7,631216,612434,467092,642086,429664,605204,642708,643446,628338,607043,-2.52,NA,NA,0,1,0,0,NA,57,4,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",238,0.035,-0.26,NA
"SI",2020-09-21,99,-2.53,5.05,"Castro, Miguel",664040,612434,NA,"called_strike",NA,NA,NA,NA,5,"Brandon Lowe strikes out swinging.","R","L","R","NYM","TB","S",NA,NA,1,1,2020,-1.48,1.18,-0.26,2.08,NA,NA,668227,1,8,"Top",NA,NA,NA,NA,467092,NA,NA,9.7199141778602,-143.766826515629,-5.41167772155978,-22.8005282415611,36.3332314108378,-14.7292882634248,3.26,1.46,NA,NA,NA,99.2,2243,6.7,631216,612434,467092,642086,429664,605204,642708,643446,628338,607043,-2.53,NA,NA,NA,NA,NA,NA,NA,57,3,"Sinker",1,2,2,1,2,1,2,1,"Infield shift","Standard",244,-0.02,-0.056,NA
"CH",2020-09-21,91.6,-2.79,5.11,"Castro, Miguel",664040,612434,NA,"ball",NA,NA,NA,NA,13,"Brandon Lowe strikes out swinging.","R","L","R","NYM","TB","B",NA,NA,0,1,2020,-1.73,0.7,-0.19,0.93,NA,NA,668227,1,8,"Top",NA,NA,NA,NA,467092,NA,NA,10.348384902441,-132.928997185134,-6.1773913741679,-22.7465410786109,29.4788903788519,-22.6467635194451,3.23,1.46,NA,NA,NA,91.7,2427,6.6,631216,612434,467092,642086,429664,605204,642708,643446,628338,607043,-2.79,NA,NA,NA,NA,NA,NA,NA,57,2,"Changeup",1,2,2,1,2,1,2,1,"Infield shift","Standard",243,0,0.013,NA
"SI",2020-09-21,98.7,-2.89,5.24,"Castro, Miguel",664040,612434,NA,"swinging_strike",NA,NA,NA,NA,3,"Brandon Lowe strikes out swinging.","R","L","R","NYM","TB","S",NA,NA,0,0,2020,-1.78,1.02,0.59,2.81,NA,NA,668227,1,8,"Top",NA,NA,NA,NA,467092,NA,NA,13.6161836333757,-142.95011973346,-3.43955389599756,-27.6709915465719,36.2829123845583,-17.629626376935,3.18,1.46,NA,NA,NA,98.4,2363,6.6,631216,612434,467092,642086,429664,605204,642708,643446,628338,607043,-2.89,NA,NA,NA,NA,NA,NA,NA,57,1,"Sinker",1,2,2,1,2,1,2,1,"Infield shift","Standard",238,0,-0.044,NA
"CH",2020-09-21,94,-2.47,5.1,"Castro, Miguel",660294,612434,"single","hit_into_play",NA,NA,NA,NA,8,"Yoshi Tsutsugo singles on a line drive to right fielder Brandon Nimmo.","R","L","R","NYM","TB","X",9,"line_drive",2,2,2020,-1.67,0.39,0.15,1.47,NA,NA,NA,1,8,"Top",175.66,107.17,NA,NA,467092,NA,NA,10.5914783329574,-136.408399626944,-4.55677475726223,-23.1316108678673,29.9683733709913,-26.436194354325,3.23,1.53,248,88.7,16,94.9,2233,7,631216,612434,467092,642086,429664,605204,642708,643446,628338,607043,-2.47,0.927,0.898,0.9,1,1,0,4,56,5,"Changeup",1,2,2,1,2,1,2,1,"Infield shift","Standard",239,-0.024,0.285,0
"SI",2020-09-21,97.3,-2.54,5.12,"Castro, Miguel",660294,612434,NA,"foul",NA,NA,NA,NA,8,"Yoshi Tsutsugo singles on a line drive to right fielder Brandon Nimmo.","R","L","R","NYM","TB","S",NA,NA,2,1,2020,-1.35,0.96,0.1,1.84,NA,NA,NA,1,8,"Top",NA,NA,NA,NA,467092,NA,NA,10.2169419617925,-141.292220679847,-5.48542489315789,-20.4288694634999,33.632410885076,-18.1525362801878,3.23,1.53,180,78.1,64,97.5,2003,6.6,631216,612434,467092,642086,429664,605204,642708,643446,628338,607043,-2.54,NA,NA,NA,NA,NA,NA,NA,56,4,"Sinker",1,2,2,1,2,1,2,1,"Infield shift","Standard",155,0,-0.047,NA
"SI",2020-09-21,98.8,-2.4,5.17,"Castro, Miguel",660294,612434,NA,"ball",NA,NA,NA,NA,11,"Yoshi Tsutsugo singles on a line drive to right fielder Brandon Nimmo.","R","L","R","NYM","TB","B",NA,NA,1,1,2020,-1.43,0.63,-1.76,2.98,NA,NA,NA,1,8,"Top",NA,NA,NA,NA,467092,NA,NA,5.11527065572406,-143.796350284799,-1.98270541568856,-21.0047881862358,35.6208642290084,-23.1745324308313,3.3,1.53,NA,NA,NA,99.2,2173,6.6,631216,612434,467092,642086,429664,605204,642708,643446,628338,607043,-2.4,NA,NA,NA,NA,NA,NA,NA,56,3,"Sinker",1,2,2,1,2,1,2,1,"Infield shift","Standard",238,0,0.033,NA
"SI",2020-09-21,99.3,-2.06,5.27,"Castro, Miguel",660294,612434,NA,"ball",NA,NA,NA,NA,14,"Yoshi Tsutsugo singles on a line drive to right fielder Brandon Nimmo.","R","L","R","NYM","TB","B",NA,NA,0,1,2020,-1.69,0.74,1.55,1.45,NA,NA,NA,1,8,"Top",NA,NA,NA,NA,467092,NA,NA,13.8907872119268,-143.767886836517,-6.75732532112155,-26.671936744743,34.577894690659,-20.3351497380963,3.24,1.53,NA,NA,NA,99.5,2206,6.8,631216,612434,467092,642086,429664,605204,642708,643446,628338,607043,-2.06,NA,NA,NA,NA,NA,NA,NA,56,2,"Sinker",1,2,2,1,2,1,2,1,"Infield shift","Standard",235,0,0.02,NA
"SI",2020-09-21,99.9,-2.36,5.17,"Castro, Miguel",660294,612434,NA,"foul",NA,NA,NA,NA,1,"Yoshi Tsutsugo singles on a line drive to right fielder Brandon Nimmo.","R","L","R","NYM","TB","S",NA,NA,0,0,2020,-1.2,0.57,-0.46,2.96,NA,NA,NA,1,8,"Top",NA,NA,NA,NA,467092,NA,NA,8.08828294966867,-145.290095754594,-2.04304393486209,-18.9338830083726,34.4739785756824,-23.7656557066486,3.23,1.53,270,86.6,39,100.2,2207,6.5,631216,612434,467092,642086,429664,605204,642708,643446,628338,607043,-2.36,NA,NA,NA,NA,NA,NA,NA,56,1,"Sinker",1,2,2,1,2,1,2,1,"Infield shift","Standard",244,0,-0.026,NA
"SI",2020-09-21,99.6,-2.06,5.07,"Castro, Miguel",572287,612434,"field_out","hit_into_play",NA,NA,NA,NA,2,"Mike Zunino flies out to right fielder Brandon Nimmo.","R","R","R","NYM","TB","X",9,"fly_ball",1,0,2020,-1.69,0.94,0.16,2.67,NA,NA,NA,0,8,"Top",206.48,99.7,NA,NA,467092,NA,NA,10.1485084975701,-144.622678777124,-3.37225062972647,-26.05526451166,35.5528588891222,-18.3671115005341,3.17,1.49,301,90.3,32,100.2,2352,6.9,631216,612434,467092,642086,429664,605204,642708,643446,628338,607043,-2.06,0.073,0.116,0,1,0,0,3,55,2,"Sinker",1,2,2,1,2,1,2,1,"Infield shift","Standard",245,0.022,-0.291,0
"SI",2020-09-21,99.1,-2.37,5.16,"Castro, Miguel",572287,612434,NA,"ball",NA,NA,NA,NA,11,"Mike Zunino flies out to right fielder Brandon Nimmo.","R","R","R","NYM","TB","B",NA,NA,0,0,2020,-1.67,0.75,-1.63,3.14,NA,NA,NA,0,8,"Top",NA,NA,NA,NA,467092,NA,NA,5.95400341040079,-144.184322693876,-1.78130687276349,-24.6447929059976,37.4933282452397,-21.6231674166572,3.06,1.49,NA,NA,NA,99,2255,6.5,631216,612434,467092,642086,429664,605204,642708,643446,628338,607043,-2.37,NA,NA,NA,NA,NA,NA,NA,55,1,"Sinker",1,2,2,1,2,1,2,1,"Infield shift","Standard",240,0,0.041,NA
"SL",2020-09-19,88.9,-2.47,4.97,"Castro, Miguel",660670,612434,"walk","ball",NA,NA,NA,NA,14,"Ronald Acuna walks.   Dansby Swanson to 3rd.    Austin Riley to 2nd.","R","R","R","NYM","ATL","B",NA,NA,3,2,2020,0.49,0.09,1.1,1.45,NA,621020,663586,1,7,"Top",NA,NA,NA,NA,455139,NA,NA,7.71974001216286,-129.166927391888,-2.73694914530562,3.74468233459443,28.9753535402979,-30.7338404436433,3.48,1.58,NA,NA,NA,88.9,2964,6.5,631214,612434,455139,642086,429664,605204,665926,643446,607043,624424,-2.47,NA,NA,0.7,1,0,0,NA,54,6,"Slider",3,1,1,3,1,3,1,3,"Standard","Standard",20,-0.098,0.636,NA
"SI",2020-09-19,99.6,-2.19,4.97,"Castro, Miguel",660670,612434,NA,"ball",NA,NA,NA,NA,14,"Ronald Acuna walks.   Dansby Swanson to 3rd.    Austin Riley to 2nd.","R","R","R","NYM","ATL","B",NA,NA,2,2,2020,-1.91,0.78,0.97,1.21,NA,621020,663586,1,7,"Top",NA,NA,NA,NA,455139,NA,NA,13.2041034820788,-144.18672358173,-6.67506881445062,-29.900389619316,37.6038245389313,-19.7706910552487,3.52,1.59,NA,NA,NA,99.3,2560,6.7,631214,612434,455139,642086,429664,605204,665926,643446,607043,624424,-2.19,NA,NA,NA,NA,NA,NA,NA,54,5,"Sinker",3,1,1,3,1,3,1,3,"Standard","Standard",250,0,0.131,NA
"SI",2020-09-19,98.9,-2.18,4.99,"Castro, Miguel",660670,612434,NA,"called_strike",NA,NA,NA,NA,9,"Ronald Acuna walks.   Dansby Swanson to 3rd.    Austin Riley to 2nd.","R","R","R","NYM","ATL","S",NA,NA,2,1,2020,-1.5,0.83,0.32,1.81,NA,621020,663586,1,7,"Top",NA,NA,NA,NA,455139,NA,NA,10.3814130635695,-143.557595831612,-5.16751953655951,-23.2102861872804,35.9754445748243,-19.6083720517756,3.48,1.61,NA,NA,NA,99.1,2311,6.7,631214,612434,455139,642086,429664,605204,665926,643446,607043,624424,-2.18,NA,NA,NA,NA,NA,NA,NA,54,4,"Sinker",3,1,1,3,1,3,1,3,"Standard","Standard",243,0,-0.133,NA
"SL",2020-09-19,88.8,-2.47,5.03,"Castro, Miguel",660670,612434,NA,"ball",NA,NA,NA,NA,14,"Ronald Acuna walks.   Dansby Swanson to 3rd.    Austin Riley to 2nd.","R","R","R","NYM","ATL","B",NA,NA,1,1,2020,0.37,0.14,0.92,1.28,NA,621020,663586,1,7,"Top",NA,NA,NA,NA,455139,NA,NA,7.53379216808893,-129.179043822089,-3.39657906163245,2.52689448943101,28.1346281934224,-30.054186497533,3.46,1.62,NA,NA,NA,88.7,2947,6.4,631214,612434,455139,642086,429664,605204,665926,643446,607043,624424,-2.47,NA,NA,NA,NA,NA,NA,NA,54,3,"Slider",3,1,1,3,1,3,1,3,"Standard","Standard",63,0,0.079,NA
"SL",2020-09-19,88,-2.4,5.08,"Castro, Miguel",660670,612434,NA,"ball",NA,NA,NA,NA,14,"Ronald Acuna walks.   Dansby Swanson to 3rd.    Austin Riley to 2nd.","R","R","R","NYM","ATL","B",NA,NA,0,1,2020,0.8,-0.27,1.29,1.07,NA,621020,663586,1,7,"Top",NA,NA,NA,NA,455139,NA,NA,7.31549562754296,-128.036036216248,-3.05412836768473,7.22229375350349,27.5471428136067,-34.6620716354706,3.48,1.58,NA,NA,NA,88.2,2916,6.5,631214,612434,455139,642086,429664,605204,665926,643446,607043,624424,-2.4,NA,NA,NA,NA,NA,NA,NA,54,2,"Slider",3,1,1,3,1,3,1,3,"Standard","Standard",99,0,0.074,NA
"SI",2020-09-19,100,-2.39,4.98,"Castro, Miguel",660670,612434,NA,"called_strike",NA,NA,NA,NA,4,"Ronald Acuna walks.   Dansby Swanson to 3rd.    Austin Riley to 2nd.","R","R","R","NYM","ATL","S",NA,NA,0,0,2020,-1.97,0.8,-0.68,2.44,NA,621020,663586,1,7,"Top",NA,NA,NA,NA,455139,NA,NA,9.42287952917748,-145.215975737832,-3.43428713873719,-30.1540243465065,38.6750201664129,-20.2815838268202,3.36,1.48,NA,NA,NA,100.1,2499,6.8,631214,612434,455139,642086,429664,605204,665926,643446,607043,624424,-2.39,NA,NA,NA,NA,NA,NA,NA,54,1,"Sinker",3,1,1,3,1,3,1,3,"Standard","Standard",243,0,-0.078,NA
"SL",2020-09-19,90.1,-2.43,4.97,"Castro, Miguel",452095,612434,"strikeout","swinging_strike",NA,NA,NA,NA,14,"Tyler Flowers strikes out swinging.","R","R","R","NYM","ATL","S",2,NA,1,2,2020,0.18,0.22,0.25,1.33,NA,621020,663586,0,7,"Top",NA,NA,NA,NA,455139,NA,NA,6.28165290741396,-131.027487754168,-3.50830928897324,0.685905399321265,29.7681287627268,-29.0171299106127,3.55,1.63,NA,NA,NA,90.1,2779,6.5,631214,612434,455139,642086,429664,605204,665926,643446,607043,624424,-2.43,NA,NA,0,1,0,0,NA,53,4,"Slider",3,1,1,3,1,3,1,3,"Standard","Standard",110,0.083,-0.433,NA
"SL",2020-09-19,87.9,-2.45,4.95,"Castro, Miguel",452095,612434,NA,"blocked_ball",NA,NA,NA,NA,14,"Tyler Flowers strikes out swinging.","R","R","R","NYM","ATL","B",NA,NA,0,2,2020,0.46,-0.16,2.59,-0.05,NA,621020,663586,0,7,"Top",NA,NA,NA,NA,455139,NA,NA,11.3152162222863,-127.427790834777,-5.6320676062651,2.5803812852993,26.9819956073801,-32.8268986854581,3.37,1.56,NA,NA,NA,88,3008,6.7,631214,612434,455139,642086,429664,605204,665926,643446,607043,624424,-2.45,NA,NA,NA,NA,NA,NA,NA,53,3,"Slider",3,1,1,3,1,3,1,3,"Standard","Standard",156,0,0.035,NA
"SI",2020-09-19,98.2,-2.37,4.97,"Castro, Miguel",452095,612434,NA,"swinging_strike",NA,NA,NA,NA,13,"Tyler Flowers strikes out swinging.","R","R","R","NYM","ATL","S",NA,NA,0,1,2020,-1.83,0.41,-1.06,2.01,NA,621020,663586,0,7,"Top",NA,NA,NA,NA,455139,NA,NA,7.82764395103418,-142.710991961709,-3.4557984858906,-26.8605576884835,35.7681531445048,-25.9422577374559,3.55,1.63,NA,NA,NA,98.2,2210,6.5,631214,612434,455139,642086,429664,605204,665926,643446,607043,624424,-2.37,NA,NA,NA,NA,NA,NA,NA,53,2,"Sinker",3,1,1,3,1,3,1,3,"Standard","Standard",247,0,-0.088,NA
"SI",2020-09-19,99.9,-2.34,5.03,"Castro, Miguel",452095,612434,NA,"foul",NA,NA,NA,NA,5,"Tyler Flowers strikes out swinging.","R","R","R","NYM","ATL","S",NA,NA,0,0,2020,-1.75,0.94,-0.24,2.29,NA,621020,663586,0,7,"Top",NA,NA,NA,NA,455139,NA,NA,9.98315306309852,-145.025119749998,-4.36655508285234,-27.0396197466491,35.9074149911436,-18.0009411772074,3.55,1.63,NA,NA,NA,100.3,2284,6.8,631214,612434,455139,642086,429664,605204,665926,643446,607043,624424,-2.34,NA,NA,NA,NA,NA,NA,NA,53,1,"Sinker",3,1,1,3,1,3,1,3,"Standard","Standard",250,0,-0.091,NA
"SI",2020-09-19,100,-2.25,4.94,"Castro, Miguel",663586,612434,"walk","blocked_ball",NA,NA,NA,NA,14,"Austin Riley walks.","R","R","R","NYM","ATL","B",NA,NA,3,1,2020,-1.83,0.66,1.84,0.82,NA,621020,NA,0,7,"Top",NA,NA,NA,NA,455139,NA,NA,15.6514530361021,-144.539812539699,-7.51680897737588,-29.4183970781087,34.6697347950704,-21.1061215903698,3.43,1.55,NA,NA,NA,100.2,2222,6.8,631214,612434,455139,642086,429664,605204,665926,643446,607043,624424,-2.25,NA,NA,0.7,1,0,0,NA,52,5,"Sinker",3,1,1,3,1,3,1,3,"Standard","Standard",250,-0.063,0.241,NA
"SI",2020-09-19,99.1,-2.26,5.04,"Castro, Miguel",663586,612434,NA,"called_strike",NA,NA,NA,NA,5,"Austin Riley walks.","R","R","R","NYM","ATL","S",NA,NA,3,0,2020,-1.65,1.21,-0.08,2.36,NA,621020,NA,0,7,"Top",NA,NA,NA,NA,455139,NA,NA,9.88727870631103,-143.839716706553,-4.71213066368042,-25.2432285557335,34.7989975188749,-14.4869040305264,3.32,1.48,NA,NA,NA,99.6,2357,6.8,631214,612434,455139,642086,429664,605204,665926,643446,607043,624424,-2.26,NA,NA,NA,NA,NA,NA,NA,52,4,"Sinker",3,1,1,3,1,3,1,3,"Standard","Standard",242,0,-0.087,NA
"SI",2020-09-19,98.7,-2.3,4.97,"Castro, Miguel",663586,612434,NA,"ball",NA,NA,NA,NA,9,"Austin Riley walks.","R","R","R","NYM","ATL","B",NA,NA,2,0,2020,-1.68,1.05,0.34,1.55,NA,621020,NA,0,7,"Top",NA,NA,NA,NA,455139,NA,NA,11.1864939447993,-143.165324686789,-6.27508546930622,-25.8046796307172,34.9498899431147,-16.4180848087772,3.46,1.55,NA,NA,NA,99,2384,6.7,631214,612434,455139,642086,429664,605204,665926,643446,607043,624424,-2.3,NA,NA,NA,NA,NA,NA,NA,52,3,"Sinker",3,1,1,3,1,3,1,3,"Standard","Standard",243,0,0.141,NA
"SI",2020-09-19,99.9,-2.33,4.96,"Castro, Miguel",663586,612434,NA,"ball",NA,NA,NA,NA,8,"Austin Riley walks.","R","R","R","NYM","ATL","B",NA,NA,1,0,2020,-1.74,0.85,-0.13,1.48,NA,621020,NA,0,7,"Top",NA,NA,NA,NA,455139,NA,NA,10.1926316562471,-145.034730891112,-6.20970915129357,-26.8940828750738,34.819290757941,-18.8172312184209,3.48,1.59,NA,NA,NA,100.2,2300,6.6,631214,612434,455139,642086,429664,605204,665926,643446,607043,624424,-2.33,NA,NA,NA,NA,NA,NA,NA,52,2,"Sinker",3,1,1,3,1,3,1,3,"Standard","Standard",246,0,0.05,NA
"SL",2020-09-19,88.5,-2.34,5.09,"Castro, Miguel",663586,612434,NA,"ball",NA,NA,NA,NA,11,"Austin Riley walks.","R","R","R","NYM","ATL","B",NA,NA,0,0,2020,0.1,0.38,-0.5,4.07,NA,621020,NA,0,7,"Top",NA,NA,NA,NA,455139,NA,NA,4.26980267338118,-128.852782763869,2.75476891105716,0.297612679746563,25.3203842381977,-28.6703244789282,3.43,1.54,NA,NA,NA,88.6,2868,6.2,631214,612434,455139,642086,429664,605204,665926,643446,607043,624424,-2.34,NA,NA,NA,NA,NA,NA,NA,52,1,"Slider",3,1,1,3,1,3,1,3,"Standard","Standard",74,0,0.068,NA
"SI",2020-09-19,99.1,-2.4,4.96,"Castro, Miguel",621020,612434,"double","hit_into_play",NA,NA,NA,NA,8,"Dansby Swanson doubles (13) on a sharp line drive to center fielder Brandon Nimmo.","R","R","R","NYM","ATL","X",8,"line_drive",3,2,2020,-1.49,0.66,-0.14,2.12,NA,NA,NA,0,7,"Top",94.21,72.86,NA,NA,455139,NA,NA,9.70504934902647,-143.905647972829,-3.8139776213033,-23.0270864929186,36.5556005174195,-22.3212108739203,3.51,1.62,309,107.7,14,99.1,2182,6.6,631214,612434,455139,642086,429664,605204,665926,643446,607043,624424,-2.4,0.753,0.836,1.25,1,1,1,5,51,6,"Sinker",3,1,1,3,1,3,1,3,"Standard","Standard",247,-0.086,0.564,0
"SI",2020-09-19,98.8,-2.46,5.04,"Castro, Miguel",621020,612434,NA,"swinging_strike",NA,NA,NA,NA,13,"Dansby Swanson doubles (13) on a sharp line drive to center fielder Brandon Nimmo.","R","R","R","NYM","ATL","S",NA,NA,3,1,2020,-1.56,0.38,-1.06,1.78,NA,NA,NA,0,7,"Top",NA,NA,NA,NA,455139,NA,NA,7.46942599882912,-143.650198539264,-4.24990743897174,-23.2930550648707,36.9154080554587,-26.1035294650637,3.51,1.62,NA,NA,NA,98.6,1998,6.5,631214,612434,455139,642086,429664,605204,665926,643446,607043,624424,-2.46,NA,NA,NA,NA,NA,NA,NA,51,5,"Sinker",3,1,1,3,1,3,1,3,"Standard","Standard",167,0,-0.094,NA
