"SKU","Shape","Carat","Clarity","Color","Polish","Symmetry","Fluorescence","Measurements","Lab","Cut","x","y","z","price","listingURL","imgURL","priceClean"
"sku_128928 ","Oval",0.7,"SI1","D","Excellent","Very Good","None","6.53x4.89x3.16","GIA",NA,6.53,4.89,3.16,"$2,087.00","https://diamondsdirect.com/oval-0-7-d-si1-128928/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/114641/images/122726/223589-149__02307.1675333843.220.290.jpg?c=1",2087
"sku_93508 ","Oval",0.7,"VS2","D","Very Good","Very Good","Faint","6.66x5.00x3.13","GIA",NA,6.66,5,3.13,"$2,175.00","https://diamondsdirect.com/oval-0-7-d-vs2-93508/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/66115/images/69509/222190-33__06101.1675334772.220.290.jpg?c=1",2175
"sku_98078 ","Princess",0.7,"SI1","E","Excellent","Good","None","4.71x4.67x3.49","GIA",NA,4.71,4.67,3.49,"$1,503.00","https://diamondsdirect.com/princess-0-7-e-si1-98078/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/94347/images/97621/221079-72__39727.1675334701.220.290.jpg?c=1",1503
"sku_98100 ","Princess",0.7,"SI2","E","Excellent","Good","None","4.88x4.80x3.63","GIA",NA,4.88,4.8,3.63,"$1,305.00","https://diamondsdirect.com/princess-0-7-e-si2-98100/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/93002/images/96285/222188-176__30270.1675335184.220.290.jpg?c=1",1305
"sku_98081 ","Princess",0.7,"SI1","E","Excellent","Good","Faint","4.78x4.73x3.49","GIA",NA,4.78,4.73,3.49,"$1,411.00","https://diamondsdirect.com/princess-0-7-e-si1-98081/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/94957/images/98230/223437-129__00246.1675334647.220.290.jpg?c=1",1411
"sku_149475 ","Cushion",0.5,"VVS1","D","Excellent","Very Good","Medium","5.14x4.11x2.82","GIA",NA,5.14,4.11,2.82,"$1,248.00","https://diamondsdirect.com/cushion-0-5-d-vvs1-149475/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/137315/images/148823/223617-638__41229.1675334209.220.290.jpg?c=1",1248
"sku_98086 ","Princess",0.7,"SI1","E","Excellent","Very Good","None","4.67x4.65x3.49","GIA",NA,4.67,4.65,3.49,"$1,343.00","https://diamondsdirect.com/princess-0-7-e-si1-98086/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/71608/images/74971/221014-342__29846.1675335339.220.290.jpg?c=1",1343
"sku_154142 ","Princess",0.7,"VS1","K","Excellent","Very Good","Faint","4.80x4.66x3.45","GIA",NA,4.8,4.66,3.45,"$1,209.00","https://diamondsdirect.com/princess-0-7-k-vs1-154142/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/142066/images/155261/232003-326__96020.1675844607.220.290.jpg?c=1",1209
"sku_154100 ","Oval",0.7,"VS2","D","Excellent","Very Good","None","6.71x5.01x3.11","GIA",NA,6.71,5.01,3.11,"$2,923.00","https://diamondsdirect.com/oval-0-7-d-vs2-154100/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/142014/images/155209/223625-1923__90905.1675844458.220.290.jpg?c=1",2923
"sku_154040 ","Round",0.7,"SI1","J","Excellent","Excellent","None","5.65-5.68x3.55","GIA","Excellent",5.65,5.68,3.55,"$2,073.00","https://diamondsdirect.com/round-0-7-j-si1-154040/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/141963/images/155158/223625-2459__39861.1675844303.220.290.jpg?c=1",2073
"sku_154029 ","Round",0.7,"VVS1","FALSE","Excellent","Excellent","Faint","5.65-5.69x3.56","GIA","Excellent",5.65,5.69,3.56,"$5,306.00","https://diamondsdirect.com/round-0-7-f-vvs1-154029/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/141937/images/155132/223625-2505__81453.1675844231.220.290.jpg?c=1",5306
"sku_154032 ","Round",0.7,"VVS1","G","Excellent","Very Good","None","5.48-5.54x3.56","GIA","Very Good",5.48,5.54,3.56,"$3,612.00","https://diamondsdirect.com/round-0-7-g-vvs1-154032/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/141938/images/155133/223625-2576__32758.1675844231.220.290.jpg?c=1",3612
"sku_153917 ","Marquise",0.7,"VS1","J","Excellent","Very Good","Medium","9.81x4.50x2.65","GIA",NA,9.81,4.5,2.65,"$2,183.00","https://diamondsdirect.com/marquise-0-7-j-vs1-153917/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/141836/images/155031/230017-632__41721.1675843949.220.290.jpg?c=1",2183
"sku_153898 ","Round",0.7,"VVS2","I","Excellent","Very Good","None","5.51-5.56x3.56","GIA","Very Good",5.51,5.56,3.56,"$2,240.00","https://diamondsdirect.com/round-0-7-i-vvs2-153898/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/141806/images/155000/223625-2425__49976.1675843875.220.290.jpg?c=1",2240
"sku_153878 ","Round",0.7,"FL/IF","E","Excellent","Excellent","None","5.66-5.69x3.56","GIA","Excellent",5.66,5.69,3.56,"$6,577.00","https://diamondsdirect.com/round-0-7-e-if-153878/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/141790/images/154984/223625-2166__61805.1675843858.220.290.jpg?c=1",6577
"sku_153853 ","Oval",0.7,"VS2","I","Excellent","Very Good","Strong","6.82x4.92x3.12","GIA",NA,6.82,4.92,3.12,"$1,594.00","https://diamondsdirect.com/oval-0-7-i-vs2-153853/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/141763/images/154958/224040-1093__72958.1675843802.220.290.jpg?c=1",1594
"sku_131380 ","Princess",0.5,"VS1","I","Excellent","Very Good","None","4.30x4.18x3.07","GIA",NA,4.3,4.18,3.07,"$1,047.00","https://diamondsdirect.com/princess-0-5-i-vs1-131380/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/116808/images/124967/221330-90__33634.1675333604.220.290.jpg?c=1",1047
"sku_66884 ","Cushion",0.5,"VS1","I","Excellent","Very Good","None","4.73x4.40x3.01","GIA",NA,4.73,4.4,3.01,"$796.00","https://diamondsdirect.com/cushion-0-5-i-vs1-66884/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/58661/images/62096/220472-756__03091.1675335112.220.290.jpg?c=1",796
"sku_153855 ","Pear",0.7,"VS2","I","Excellent","Very Good","None","8.29x4.98x2.89","GIA",NA,8.29,4.98,2.89,"$2,495.00","https://diamondsdirect.com/pear-0-7-i-vs2-153855/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/141761/images/154956/224040-839__52370.1675843794.220.290.jpg?c=1",2495
"sku_153840 ","Pear",0.7,"VS2","I","Excellent","Excellent","Faint","7.42x4.88x3.12","GIA",NA,7.42,4.88,3.12,"$2,565.00","https://diamondsdirect.com/pear-0-7-i-vs2-153840/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/141748/images/154943/221371-45__05841.1675843752.220.290.jpg?c=1",2565
"sku_153834 ","Pear",0.7,"VS2","E","Excellent","Very Good","None","7.45x4.88x3.13","GIA",NA,7.45,4.88,3.13,"$3,253.00","https://diamondsdirect.com/pear-0-7-e-vs2-153834/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/141742/images/154937/225117-567__85228.1675843731.220.290.jpg?c=1",3253
"sku_153737 ","Round",0.7,"SI2","FALSE","Excellent","Excellent","Strong","5.69-5.72x3.56","GIA","Excellent",5.69,5.72,3.56,"$2,059.00","https://diamondsdirect.com/round-0-7-f-si2-153737/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/141673/images/154868/225131-733__32996.1675843516.220.290.jpg?c=1",2059
"sku_153752 ","Round",0.7,"VVS1","G","Excellent","Very Good","None","5.49-5.56x3.58","GIA","Very Good",5.49,5.56,3.58,"$3,439.00","https://diamondsdirect.com/round-0-7-g-vvs1-153752/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/141663/images/154858/230011-152__10191.1675843501.220.290.jpg?c=1",3439
"sku_135409 ","Round",0.7,"VS1","FALSE","Excellent","Excellent","None","5.73-5.76x3.46","GIA","Excellent",5.73,5.76,3.46,"$4,068.00","https://diamondsdirect.com/round-0-7-f-vs1-135409/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/121025/images/129858/220907-140__87917.1675335101.220.290.jpg?c=1",4068
"sku_153744 ","Round",0.7,"SI1","D","Excellent","Very Good","None","5.47-5.55x3.58","GIA","Very Good",5.47,5.55,3.58,"$2,923.00","https://diamondsdirect.com/round-0-7-d-si1-153744/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/141658/images/154853/223625-2086__65545.1675843489.220.290.jpg?c=1",2923
"sku_149765 ","Round",0.7,"SI1","D","Excellent","Excellent","None","5.71-5.74x3.51","GIA","Excellent",5.71,5.74,3.51,"$3,135.00","https://diamondsdirect.com/round-0-7-d-si1-149765/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/137372/images/148880/221388-158__51914.1675333691.220.290.jpg?c=1",3135
"sku_105321 ","Cushion",0.7,"VS2","D","Excellent","Very Good","Medium","5.18x4.65x3.23","GIA",NA,5.18,4.65,3.23,"$1,582.00","https://diamondsdirect.com/cushion-0-7-d-vs2-105321/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/98087/images/101344/220617-326__86017.1675327284.220.290.jpg?c=1",1582
"sku_74717 ","Round",0.7,"SI1","G","Excellent","Excellent","None","5.83-5.84x3.44","GIA","Excellent",5.83,5.84,3.44,"$2,633.00","https://diamondsdirect.com/round-0-7-g-si1-74717/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/68586/images/71965/221258-11__39729.1675335243.220.290.jpg?c=1",2633
"sku_138229 ","Oval",0.5,"VS1","G","Excellent","Very Good","None","6.19x4.65x2.64","GIA",NA,6.19,4.65,2.64,"$1,297.00","https://diamondsdirect.com/oval-0-5-g-vs1-138229/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/124010/images/132843/221358-53__04750.1675334209.220.290.jpg?c=1",1297
"sku_104748 ","Cushion",0.7,"VVS2","E","Excellent","Very Good","Faint","5.16x4.66x3.33","GIA",NA,5.16,4.66,3.33,"$1,776.00","https://diamondsdirect.com/cushion-0-7-e-vvs2-104748/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/97317/images/100578/222142-469__13192.1675315870.220.290.jpg?c=1",1776
"sku_105149 ","Cushion",0.7,"VVS2","I","Excellent","Very Good","Medium","5.12x4.59x3.28","GIA",NA,5.12,4.59,3.28,"$1,183.00","https://diamondsdirect.com/cushion-0-7-i-vvs2-105149/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/97988/images/101247/223465-357__16978.1675333554.220.290.jpg?c=1",1183
"sku_105311 ","Cushion",0.7,"VS1","D","Excellent","Very Good","Faint","5.55x4.74x3.26","GIA",NA,5.55,4.74,3.26,"$1,884.00","https://diamondsdirect.com/cushion-0-7-d-vs1-105311/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/99111/images/102356/223480-1931__14719.1675334130.220.290.jpg?c=1",1884
"sku_149324 ","Round",0.7,"SI1","FALSE","Excellent","Excellent","None","5.72-5.75x3.53","GIA","Excellent",5.72,5.75,3.53,"$3,188.00","https://diamondsdirect.com/round-0-7-f-si1-149324/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/137344/images/148852/224037-204__11764.1675331963.220.290.jpg?c=1",3188
"sku_123938 ","Cushion",0.7,"VS1","FALSE","Excellent","Very Good","Faint","5.15-4.76x3.32","GIA",NA,5.15,4.76,3.32,"$1,721.00","https://diamondsdirect.com/cushion-0-7-f-vs1-123938/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/109649/images/117131/221305-288__43781.1675331869.220.290.jpg?c=1",1721
"sku_104963 ","Cushion",0.7,"VS1","G","Excellent","Very Good","None","5.17x4.71x3.34","GIA",NA,5.17,4.71,3.34,"$1,664.00","https://diamondsdirect.com/cushion-0-7-g-vs1-104963/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/78269/images/81606/223468-466__95606.1675333212.220.290.jpg?c=1",1664
"sku_105262 ","Cushion",0.7,"VS1","K","Excellent","Very Good","None","5.08x4.71x3.27","GIA",NA,5.08,4.71,3.27,"$986.00","https://diamondsdirect.com/cushion-0-7-k-vs1-105262/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/97590/images/100850/220471-616__31267.1675322157.220.290.jpg?c=1",986
"sku_105137 ","Cushion",0.7,"VVS1","I","Excellent","Very Good","None","4.82x4.76x3.41","GIA",NA,4.82,4.76,3.41,"$1,472.00","https://diamondsdirect.com/cushion-0-7-i-vvs1-105137/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/97781/images/101041/220473-820__41498.1675335295.220.290.jpg?c=1",1472
"sku_105300 ","Cushion",0.7,"VVS2","D","Excellent","Excellent","Strong","5.14x4.92x3.23","GIA",NA,5.14,4.92,3.23,"$1,759.00","https://diamondsdirect.com/cushion-0-7-d-vvs2-105300/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/77951/images/81288/223491-256__03140.1675334470.220.290.jpg?c=1",1759
"sku_152184 ","Cushion",0.7,"VS1","G","Excellent","Very Good","Medium","5.35x4.79x3.33","GIA",NA,5.35,4.79,3.33,"$1,540.00","https://diamondsdirect.com/cushion-0-7-g-vs1-152184/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/139990/images/152182/223625-1251__83415.1675229445.220.290.jpg?c=1",1540
"sku_70502 ","Round",0.5,"VS2","I","Excellent","Excellent","Faint","5.15-5.17x3.12","GIA","Excellent",5.15,5.17,3.12,"$1,316.00","https://diamondsdirect.com/round-0-5-i-vs2-70502/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/62334/images/65753/222143-155__70042.1675325986.220.290.jpg?c=1",1316
"sku_104832 ","Cushion",0.7,"VVS2","FALSE","Very Good","Very Good","None","5.46x4.86x3.08","GIA",NA,5.46,4.86,3.08,"$1,899.00","https://diamondsdirect.com/cushion-0-7-f-vvs2-104832/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/97719/images/100979/220492-156__89959.1675335154.220.290.jpg?c=1",1899
"sku_105339 ","Cushion",0.7,"VS2","D","Excellent","Very Good","None","5.17x4.84x3.33","GIA",NA,5.17,4.84,3.33,"$1,741.00","https://diamondsdirect.com/cushion-0-7-d-vs2-105339/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/78814/images/82151/223459-48__12089.1675319386.220.290.jpg?c=1",1741
"sku_104852 ","Cushion",0.7,"VS1","FALSE","Excellent","Very Good","None","5.20x4.79x3.25","GIA",NA,5.2,4.79,3.25,"$1,725.00","https://diamondsdirect.com/cushion-0-7-f-vs1-104852/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/98323/images/101578/222080-77__62798.1675321276.220.290.jpg?c=1",1725
"sku_111475 ","Cushion",0.7,"FL/IF","FALSE","Excellent","Very Good","None","4.97x4.90x3.36","GIA",NA,4.97,4.9,3.36,"$2,152.00","https://diamondsdirect.com/cushion-0-7-f-if-111475/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/102686/images/108264/220506-229__70287.1675328129.220.290.jpg?c=1",2152
"sku_104780 ","Cushion",0.7,"VS2","E","Excellent","Very Good","None","5.08x4.80x3.33","GIA",NA,5.08,4.8,3.33,"$1,733.00","https://diamondsdirect.com/cushion-0-7-e-vs2-104780/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/78607/images/81945/225026-203__90677.1675327961.220.290.jpg?c=1",1733
"sku_105169 ","Cushion",0.7,"VS1","I","Very Good","Very Good","Medium","5.01x4.76x3.31","GIA",NA,5.01,4.76,3.31,"$1,197.00","https://diamondsdirect.com/cushion-0-7-i-vs1-105169/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/98007/images/101265/223489-474__35370.1675326046.220.290.jpg?c=1",1197
"sku_104965 ","Cushion",0.7,"VS1","G","Excellent","Excellent","Faint","5.34x4.80x3.17","GIA",NA,5.34,4.8,3.17,"$1,736.00","https://diamondsdirect.com/cushion-0-7-g-vs1-104965/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/97303/images/100564/220473-707__97361.1675334503.220.290.jpg?c=1",1736
"sku_111477 ","Cushion",0.7,"FL/IF","G","Excellent","Very Good","None","5.01x4.90x3.39","GIA",NA,5.01,4.9,3.39,"$2,071.00","https://diamondsdirect.com/cushion-0-7-g-if-111477/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/102690/images/108269/220472-714__29294.1675335292.220.290.jpg?c=1",2071
"sku_105092 ","Cushion",0.7,"VS2","H","Excellent","Excellent","None","5.30x4.70x3.25","GIA",NA,5.3,4.7,3.25,"$1,524.00","https://diamondsdirect.com/cushion-0-7-h-vs2-105092/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/77450/images/80791/223450-436__37644.1675335181.220.290.jpg?c=1",1524
"sku_104860 ","Cushion",0.7,"VS1","FALSE","Excellent","Very Good","Faint","5.53x4.72x3.13","GIA",NA,5.53,4.72,3.13,"$1,652.00","https://diamondsdirect.com/cushion-0-7-f-vs1-104860/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/78334/images/81670/220617-291__51527.1675304815.220.290.jpg?c=1",1652
"sku_128299 ","Pear",0.5,"SI1","L","Excellent","Very Good","None","7.34x4.19x2.56","GIA",NA,7.34,4.19,2.56,"$654.00","https://diamondsdirect.com/pear-0-5-l-si1-128299/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/113988/images/122073/222251-174__43814.1675322517.220.290.jpg?c=1",654
"sku_104737 ","Cushion",0.7,"VVS1","E","Excellent","Very Good","None","4.90x4.84x3.35","GIA",NA,4.9,4.84,3.35,"$2,273.00","https://diamondsdirect.com/cushion-0-7-e-vvs1-104737/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/97213/images/100474/222169-314__48350.1675327622.220.290.jpg?c=1",2273
"sku_152056 ","Cushion",0.7,"SI1","E","Excellent","Excellent","Strong","5.39x4.62x3.20","GIA",NA,5.39,4.62,3.2,"$1,756.00","https://diamondsdirect.com/cushion-0-7-e-si1-152056/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/139849/images/152042/225123-977__66031.1675229032.220.290.jpg?c=1",1756
"sku_104830 ","Cushion",0.7,"VVS2","FALSE","Excellent","Excellent","None","5.06x4.89x3.36","GIA",NA,5.06,4.89,3.36,"$1,967.00","https://diamondsdirect.com/cushion-0-7-f-vvs2-104830/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/77379/images/80720/220603-309__44211.1675334969.220.290.jpg?c=1",1967
"sku_105213 ","Cushion",0.7,"VVS2","J","Excellent","Very Good","None","4.77x4.74x3.40","GIA",NA,4.77,4.74,3.4,"$1,160.00","https://diamondsdirect.com/cushion-0-7-j-vvs2-105213/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/78811/images/82149/220471-648__57701.1675332954.220.290.jpg?c=1",1160
"sku_126785 ","Cushion",0.7,"VS1","G","Excellent","Very Good","None","4.92x4.83x3.35","GIA",NA,4.92,4.83,3.35,"$1,925.00","https://diamondsdirect.com/cushion-0-7-g-vs1-126785/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/112471/images/120381/220636-262__86452.1675318852.220.290.jpg?c=1",1925
"sku_104752 ","Cushion",0.7,"VS1","E","Excellent","Very Good","Faint","4.93x4.78x3.43","GIA",NA,4.93,4.78,3.43,"$1,737.00","https://diamondsdirect.com/cushion-0-7-e-vs1-104752/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/97331/images/100592/222142-508__06048.1675328428.220.290.jpg?c=1",1737
"sku_105294 ","Cushion",0.7,"VVS2","D","Excellent","Very Good","None","5.09x4.91x3.34","GIA",NA,5.09,4.91,3.34,"$2,065.00","https://diamondsdirect.com/cushion-0-7-d-vvs2-105294/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/99105/images/102349/222169-334__25848.1675316868.220.290.jpg?c=1",2065
"sku_105051 ","Cushion",0.7,"VVS2","H","Excellent","Very Good","Faint","5.61x4.67x3.10","GIA",NA,5.61,4.67,3.1,"$1,560.00","https://diamondsdirect.com/cushion-0-7-h-vvs2-105051/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/78449/images/81786/223450-483__00701.1675334092.220.290.jpg?c=1",1560
"sku_104804 ","Cushion",0.7,"SI1","E","Excellent","Very Good","None","5.03x4.91x3.28","GIA",NA,5.03,4.91,3.28,"$1,627.00","https://diamondsdirect.com/cushion-0-7-e-si1-104804/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/79366/images/82700/222165-100__76913.1675326041.220.290.jpg?c=1",1627
"sku_129891 ","Marquise",0.7,"SI1","D","Excellent","Very Good","Faint","8.36x4.63x3.06","GIA",NA,8.36,4.63,3.06,"$2,189.00","https://diamondsdirect.com/marquise-0-7-d-si1-129891/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/115666/images/123751/222244-824__56176.1675331480.220.290.jpg?c=1",2189
"sku_147229 ","Cushion",0.5,"VS2","G","Excellent","Very Good","None","4.88x4.11x2.86","GIA",NA,4.88,4.11,2.86,"$896.00","https://diamondsdirect.com/cushion-0-5-g-vs2-147229/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/134902/images/145902/225127-132__62316.1675321644.220.290.jpg?c=1",896
"sku_92816 ","Oval",0.7,"SI1","E","Excellent","Very Good","None","6.68x4.97x3.11","GIA",NA,6.68,4.97,3.11,"$2,130.00","https://diamondsdirect.com/oval-0-7-e-si1-92816/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/65583/images/68978/222121-698__31305.1675333920.220.290.jpg?c=1",2130
"sku_92787 ","Oval",0.7,"VS2","E","Excellent","Very Good","Strong","6.77x4.97x3.16","GIA",NA,6.77,4.97,3.16,"$2,053.00","https://diamondsdirect.com/oval-0-7-e-vs2-92787/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/90891/images/94188/223427-107__89867.1675318729.220.290.jpg?c=1",2053
"sku_93235 ","Oval",0.7,"VS1","I","Excellent","Very Good","None","6.74x4.96x3.13","GIA",NA,6.74,4.96,3.13,"$1,942.00","https://diamondsdirect.com/oval-0-7-i-vs1-93235/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/91580/images/94872/223549-742__05812.1675330013.220.290.jpg?c=1",1942
"sku_92797 ","Oval",0.7,"VS2","E","Very Good","Good","Medium","6.87x4.82x3.00","GIA",NA,6.87,4.82,3,"$2,057.00","https://diamondsdirect.com/oval-0-7-e-vs2-92797/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/91640/images/94932/220782-227__89683.1675333235.220.290.jpg?c=1",2057
"sku_93252 ","Oval",0.7,"VS2","I","Excellent","Very Good","Medium","6.78x4.89x3.13","GIA",NA,6.78,4.89,3.13,"$1,698.00","https://diamondsdirect.com/oval-0-7-i-vs2-93252/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/90777/images/94073/220782-225__87882.1675318951.220.290.jpg?c=1",1698
"sku_130650 ","Oval",0.7,"VS2","FALSE","Very Good","Good","Faint","6.65x4.90x3.07","GIA",NA,6.65,4.9,3.07,"$1,964.00","https://diamondsdirect.com/oval-0-7-f-vs2-130650/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/130040/images/139862/223589-802__35511.1675325610.220.290.jpg?c=1",1964
"sku_93232 ","Oval",0.7,"VS1","I","Excellent","Very Good","Strong","6.77x4.97x3.17","GIA",NA,6.77,4.97,3.17,"$1,708.00","https://diamondsdirect.com/oval-0-7-i-vs1-93232/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/91435/images/94728/220621-208__13796.1675334549.220.290.jpg?c=1",1708
"sku_142679 ","Oval",0.7,"VS2","I","Excellent","Very Good","None","6.74x4.95x3.14","GIA",NA,6.74,4.95,3.14,"$1,942.00","https://diamondsdirect.com/oval-0-7-i-vs2-142679/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/130088/images/139912/225117-844__75248.1675331299.220.290.jpg?c=1",1942
"sku_153647 ","Cushion",0.7,"VS2","I","Excellent","Excellent","Faint","5.31x4.68x3.23","GIA",NA,5.31,4.68,3.23,"$1,352.00","https://diamondsdirect.com/cushion-0-7-i-vs2-153647/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/141564/images/154567/221388-297__60104.1675763550.220.290.jpg?c=1",1352
"sku_153635 ","Princess",0.7,"VS1","FALSE","Excellent","Good","None","4.71x4.66x3.53","GIA",NA,4.71,4.66,3.53,"$1,955.00","https://diamondsdirect.com/princess-0-7-f-vs1-153635/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/141553/images/154556/232003-197__24154.1675763501.220.290.jpg?c=1",1955
"sku_70612 ","Round",0.5,"SI1","I","Excellent","Excellent","None","5.07-5.11x3.14","GIA","Excellent",5.07,5.11,3.14,"$1,236.00","https://diamondsdirect.com/round-0-5-i-si1-70612/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/62579/images/66000/222229-389__78493.1675332077.220.290.jpg?c=1",1236
"sku_153593 ","Oval",0.7,"VS1","D","Excellent","Very Good","Faint","6.58x4.95x3.21","GIA",NA,6.58,4.95,3.21,"$2,484.00","https://diamondsdirect.com/oval-0-7-d-vs1-153593/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/141536/images/154539/223625-1801__61242.1675763451.220.290.jpg?c=1",2484
"sku_153601 ","Oval",0.7,"SI1","G","Excellent","Very Good","Faint","7.37x4.84x3.01","GIA",NA,7.37,4.84,3.01,"$2,135.00","https://diamondsdirect.com/oval-0-7-g-si1-153601/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/141521/images/154524/225132-856__50256.1675763417.220.290.jpg?c=1",2135
"sku_153608 ","Oval",0.7,"VVS2","G","Excellent","Very Good","Faint","6.70x4.92x3.12","GIA",NA,6.7,4.92,3.12,"$2,859.00","https://diamondsdirect.com/oval-0-7-g-vvs2-153608/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/141518/images/154521/223625-1602__72205.1675763413.220.290.jpg?c=1",2859
"sku_153585 ","Oval",0.7,"VVS1","J","Excellent","Very Good","None","6.67x4.98x3.15","GIA",NA,6.67,4.98,3.15,"$1,910.00","https://diamondsdirect.com/oval-0-7-j-vvs1-153585/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/141492/images/154495/223625-1388__31476.1675763342.220.290.jpg?c=1",1910
"sku_153539 ","Round",0.7,"SI1","I","Excellent","Excellent","Medium","5.68-5.71x3.48","GIA","Excellent",5.68,5.71,3.48,"$1,976.00","https://diamondsdirect.com/round-0-7-i-si1-153539/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/141476/images/154479/230022-179__68530.1675763268.220.290.jpg?c=1",1976
